order_id|line_no|product_id|qty|unit_price|discount_pct
345|4|43|2|370.54|5
345|5|51|2|359.60|25
345|6|50|2|518.17|0
346|1|20|1|45.32|0
346|2|14|1|181.04|5
346|3|5|1|82.16|0
346|4|49|2|395.78|0
346|5|15|3|66.15|15
346|6|78|4|47.16|0
346|7|11|1|268.79|0
346|8|60|2|108.60|0
347|1|7|4|79.24|0
347|2|80|1|112.72|0
347|3|22|2|35.30|0
347|4|16|5|235.91|15
347|5|6|3|54.40|0
348|1|34|3|833.63|20
348|2|6|4|54.40|0
348|3|42|1|65.62|0
349|1|80|5|112.72|0
350|1|48|6|283.29|5
351|1|50|2|518.17|0
351|2|44|3|73.28|0
351|3|61|1|366.77|0
352|1|29|1|11.38|0
352|2|54|1|657.90|0
352|3|15|1|77.82|0
352|4|78|1|47.16|0
352|5|35|2|419.49|15
353|1|29|3|11.38|0
354|1|74|1|157.11|0
354|2|14|6|161.98|15
355|1|35|2|493.52|0
355|2|32|4|886.69|0
355|3|39|1|144.14|20
355|4|27|2|21.58|20
355|5|72|2|42.98|25
355|6|50|2|440.44|15
356|1|4|4|39.44|0
356|2|61|1|366.77|0
356|3|54|1|559.22|15
357|1|25|1|56.61|0
357|2|33|6|916.67|0
358|1|48|1|298.20|0
358|2|24|2|18.25|20
358|3|64|1|115.62|10
359|1|66|1|147.27|0
360|1|7|4|79.24|0
361|1|46|4|264.10|0
361|2|49|1|296.83|25
361|3|74|1|149.25|5
361|4|27|1|22.92|15
362|1|13|2|361.83|0
362|2|10|2|54.08|0
362|3|60|3|108.60|0
362|4|24|1|22.81|0
362|5|22|1|35.30|0
363|1|31|3|572.84|0
363|2|51|1|479.47|0
364|1|53|1|510.51|0
364|2|44|4|73.28|0
365|1|31|3|572.84|0
365|2|27|4|25.62|5
365|3|45|6|83.72|0
366|1|53|1|484.98|5
366|2|14|3|190.57|0
366|3|73|2|165.11|15
366|4|7|1|79.24|0
367|1|47|1|496.81|0
368|1|34|1|1042.04|0
368|2|50|3|518.17|0
368|3|57|3|708.88|0
369|1|9|5|41.66|0
369|2|35|1|493.52|0
369|3|44|5|58.62|20
369|4|33|1|916.67|0
369|5|22|4|30.00|15
370|1|75|1|173.63|0
370|2|36|2|540.49|10
371|1|37|1|261.80|10
371|2|40|1|310.10|0
371|3|28|2|42.72|5
371|4|27|1|26.97|0
371|5|18|2|193.58|0
371|6|23|2|15.70|0
372|1|58|1|720.71|0
372|2|32|2|886.69|0
373|1|69|1|203.22|0
373|2|27|5|26.97|0
373|3|55|1|53.42|20
374|1|77|3|59.32|5
374|2|58|1|720.71|0
374|3|51|1|431.52|10
374|4|6|2|54.40|0
374|5|14|3|181.04|5
374|6|20|2|45.32|0
375|1|61|2|366.77|0
375|2|4|1|39.44|0
375|3|35|1|468.84|5
375|4|50|4|518.17|0
375|5|56|3|758.31|10
375|6|17|4|304.08|0
375|7|54|1|657.90|0
376|1|2|5|120.91|0
376|2|60|5|108.60|0
376|3|51|1|407.55|15
376|4|80|1|112.72|0
377|1|63|1|177.97|0
377|2|20|2|45.32|0
377|3|65|4|173.95|0
377|4|69|3|203.22|0
377|5|22|1|31.77|10
377|6|73|1|184.54|5
377|7|40|3|279.09|10
378|1|50|1|466.35|10
378|2|55|2|66.78|0
379|1|8|1|52.69|0
379|2|20|5|36.26|20
380|1|27|4|26.97|0
381|1|9|4|41.66|0
381|2|5|1|82.16|0
381|3|52|2|124.59|0
381|4|4|3|33.52|15
382|1|58|1|720.71|0
382|2|34|3|1042.04|0
382|3|74|1|157.11|0
383|1|63|4|160.17|10
383|2|43|2|370.54|5
384|1|24|1|22.81|0
385|1|15|1|77.82|0
386|1|29|1|11.38|0
386|2|61|2|366.77|0
387|1|14|6|190.57|0
387|2|70|1|272.23|25
387|3|43|4|390.04|0
387|4|19|5|379.68|0
388|1|65|1|173.95|0
388|2|16|1|277.54|0
388|3|57|3|708.88|0
389|1|23|4|13.35|15
389|2|52|2|124.59|0
389|3|13|5|361.83|0
390|1|62|2|381.51|0
390|2|50|1|518.17|0
390|3|60|4|108.60|0
390|4|67|1|63.85|0
391|1|72|6|57.31|0
391|2|52|1|112.13|10
392|1|29|2|11.38|0
392|2|59|2|533.05|15
393|1|20|1|40.79|10
393|2|3|5|148.69|0
393|3|42|1|65.62|0
393|4|11|1|255.35|5
393|5|55|1|63.44|5
393|6|34|3|1042.04|0
394|1|28|1|35.98|20
394|2|17|1|228.06|25
394|3|42|1|65.62|0
395|1|43|1|390.04|0
396|1|19|1|379.68|0
396|2|49|1|395.78|0
397|1|60|6|108.60|0
397|2|33|3|870.84|5
398|1|66|2|147.27|0
398|2|25|4|45.29|20
399|1|10|3|40.56|25
399|2|25|1|56.61|0
400|1|17|3|304.08|0
400|2|20|4|45.32|0
401|1|20|1|38.52|15
401|2|69|3|203.22|0
401|3|50|1|518.17|0
402|1|61|1|366.77|0
402|2|14|2|190.57|0
402|3|27|2|26.97|0
402|4|60|1|92.31|15
403|1|40|1|310.10|0
404|1|42|2|65.62|0
405|1|30|1|30.64|20
405|2|2|1|120.91|0
405|3|39|4|180.18|0
406|1|15|3|77.82|0
406|2|43|1|390.04|0
407|1|22|2|35.30|0
407|2|14|1|171.51|10
407|3|36|1|600.54|0
408|1|73|1|194.25|0
408|2|79|1|111.71|0
408|3|2|4|120.91|0
408|4|54|2|657.90|0
408|5|26|1|53.73|0
408|6|24|2|22.81|0
408|7|52|1|124.59|0
409|1|16|1|277.54|0
410|1|37|1|290.89|0
410|2|64|4|128.47|0
410|3|30|2|38.30|0
410|4|36|1|600.54|0
411|1|73|3|194.25|0
411|2|17|3|304.08|0
411|3|8|1|47.42|10
412|1|11|1|268.79|0
413|1|65|3|173.95|0
413|2|70|1|362.97|0
414|1|26|6|53.73|0
415|1|32|1|886.69|0
415|2|15|1|77.82|0
416|1|36|1|600.54|0
416|2|60|2|108.60|0
416|3|49|1|395.78|0
417|1|27|4|26.97|0
417|2|6|2|54.40|0
417|3|46|2|264.10|0
417|4|64|1|115.62|10
417|5|54|1|657.90|0
417|6|59|2|627.12|0
417|7|74|2|149.25|5
418|1|12|2|110.09|20
419|1|49|2|395.78|0
419|2|24|1|18.25|20
419|3|46|1|250.90|5
419|4|26|1|51.04|5
419|5|62|6|381.51|0
420|1|10|4|54.08|0
420|2|13|1|307.56|15
421|1|40|1|294.60|5
422|1|43|2|390.04|0
422|2|78|1|47.16|0
423|1|49|2|395.78|0
423|2|61|3|366.77|0
423|3|31|1|572.84|0
423|4|40|3|279.09|10
424|1|11|1|268.79|0
424|2|18|1|193.58|0
425|1|42|2|59.06|10
425|2|2|3|120.91|0
425|3|12|1|137.61|0
426|1|80|3|84.54|25
427|1|14|4|161.98|15
427|2|57|4|708.88|0
427|3|45|2|83.72|0
427|4|61|2|330.09|10
428|1|73|1|194.25|0
428|2|76|2|183.27|0
428|3|29|1|11.38|0
428|4|70|2|362.97|0
429|1|60|4|108.60|0
429|2|32|1|886.69|0
429|3|21|3|38.83|5
430|1|6|4|54.40|0
430|2|7|1|67.35|15
430|3|30|2|38.30|0
430|4|22|1|35.30|0
430|5|57|2|673.44|5
431|1|14|5|190.57|0
431|2|17|2|288.88|5
431|3|24|2|22.81|0
431|4|58|2|684.67|5
431|5|46|2|264.10|0
432|1|45|1|83.72|0
433|1|40|1|310.10|0
433|2|71|2|208.93|5
433|3|32|1|886.69|0
434|1|4|3|39.44|0
434|2|8|2|50.06|5
434|3|38|2|1260.44|0
435|1|5|1|78.05|5
435|2|9|2|41.66|0
436|1|40|5|294.60|5
436|2|22|1|35.30|0
436|3|23|1|15.70|0
437|1|23|1|15.70|0
438|1|79|1|111.71|0
438|2|31|2|572.84|0
438|3|17|1|304.08|0
439|1|44|3|73.28|0
440|1|78|2|47.16|0
440|2|43|2|390.04|0
440|3|10|1|54.08|0
440|4|54|2|592.11|10
441|1|32|3|753.69|15
441|2|26|5|53.73|0
442|1|58|1|720.71|0
442|2|65|2|173.95|0
442|3|51|6|479.47|0
442|4|68|3|187.11|5
442|5|54|2|657.90|0
442|6|21|3|36.78|10
442|7|64|4|128.47|0
442|8|75|4|173.63|0
443|1|3|2|133.82|10
443|2|56|1|758.31|10
443|3|8|6|52.69|0
444|1|2|1|114.86|5
444|2|68|3|196.96|0
444|3|15|1|62.26|20
445|1|42|2|55.78|15
446|1|22|2|31.77|10
446|2|52|4|99.67|20
446|3|29|1|11.38|0
446|4|79|2|111.71|0
446|5|40|1|310.10|0
447|1|47|3|496.81|0
447|2|61|3|348.43|5
448|1|56|1|842.57|0
449|1|70|2|362.97|0
449|2|54|1|657.90|0
449|3|19|1|379.68|0
449|4|57|4|708.88|0
449|5|56|5|800.44|5
450|1|39|2|180.18|0
451|1|19|1|379.68|0
451|2|49|5|395.78|0
451|3|6|4|54.40|0
452|1|6|2|48.96|10
453|1|22|1|30.00|15
453|2|41|2|315.72|0
453|3|12|2|137.61|0
454|1|26|3|53.73|0
454|2|39|4|180.18|0
455|1|32|2|886.69|0
456|1|46|1|264.10|0
456|2|36|4|600.54|0
457|1|65|2|165.25|5
457|2|17|1|273.67|10
458|1|12|1|137.61|0
458|2|54|1|657.90|0
459|1|68|1|196.96|0
459|2|3|1|148.69|0
459|3|30|3|36.38|5
460|1|77|5|62.44|0
460|2|9|2|41.66|0
460|3|71|1|219.93|0
461|1|16|2|277.54|0
462|1|4|2|39.44|0
462|2|20|4|40.79|10
463|1|1|4|27.42|0
464|1|25|1|53.78|5
465|1|33|2|825.00|10
465|2|76|4|183.27|0
465|3|77|1|46.83|25
465|4|39|2|180.18|0
466|1|54|4|657.90|0
466|2|5|3|82.16|0
467|1|74|1|157.11|0
467|2|48|1|298.20|0
467|3|47|1|397.45|20
467|4|9|6|41.66|0
467|5|12|3|103.21|25
467|6|34|1|1042.04|0
467|7|32|1|886.69|0
468|1|35|2|468.84|5
468|2|52|1|124.59|0
468|3|74|3|157.11|0
468|4|75|1|173.63|0
468|5|49|5|395.78|0
468|6|12|3|137.61|0
469|1|80|3|112.72|0
469|2|54|2|526.32|20
469|3|49|3|375.99|5
469|4|32|3|886.69|0
470|1|7|2|67.35|15
471|1|74|1|157.11|0
471|2|34|1|1042.04|0
471|3|33|2|916.67|0
471|4|43|2|390.04|0
471|5|39|4|180.18|0
471|6|26|4|53.73|0
472|1|7|2|79.24|0
472|2|56|1|842.57|0
472|3|47|3|496.81|0
472|4|25|4|56.61|0
473|1|43|1|370.54|5
473|2|57|1|708.88|0
474|1|48|3|298.20|0
474|2|56|6|842.57|0
474|3|46|2|264.10|0
475|1|20|2|43.05|5
475|2|8|4|50.06|5
475|3|28|3|44.97|0
476|1|44|1|73.28|0
476|2|26|1|42.98|20
476|3|72|2|57.31|0
477|1|28|2|44.97|0
477|2|69|2|203.22|0
477|3|6|1|54.40|0
477|4|5|4|82.16|0
478|1|65|3|173.95|0
479|1|15|1|66.15|15
479|2|12|2|137.61|0
480|1|53|3|484.98|5
481|1|31|1|515.56|10
481|2|60|3|108.60|0
481|3|62|5|381.51|0
482|1|50|5|466.35|10
482|2|64|1|128.47|0
482|3|18|1|193.58|0
483|1|72|2|57.31|0
483|2|62|1|381.51|0
484|1|21|1|40.87|0
485|1|18|3|193.58|0
486|1|8|5|39.52|25
487|1|80|1|95.81|15
488|1|53|2|408.41|20
488|2|44|3|73.28|0
489|1|5|1|82.16|0
489|2|24|1|19.39|15
490|1|53|2|510.51|0
491|1|31|1|572.84|0
492|1|24|4|22.81|0
493|1|69|1|203.22|0
493|2|11|1|268.79|0
493|3|50|3|388.63|25
494|1|49|1|395.78|0
495|1|41|2|284.15|10
495|2|69|1|203.22|0
495|3|21|3|34.74|15
495|4|17|4|304.08|0
496|1|1|2|26.05|5
496|2|28|2|38.22|15
497|1|60|1|108.60|0
497|2|35|1|493.52|0
498|1|62|3|381.51|0
499|1|53|1|510.51|0
499|2|13|3|361.83|0
499|3|33|4|687.50|25
499|4|1|2|27.42|0
499|5|63|1|177.97|0
499|6|26|6|45.67|15
500|1|18|5|193.58|0
501|1|9|2|39.58|5
501|2|19|4|379.68|0
501|3|15|2|77.82|0
501|4|73|1|174.82|10
502|1|1|1|27.42|0
502|2|71|2|219.93|0
503|1|3|1|126.39|15
503|2|51|4|407.55|15
503|3|38|3|1260.44|0
503|4|72|2|57.31|0
503|5|49|1|395.78|0
504|1|46|1|264.10|0
504|2|17|1|258.47|15
505|1|41|2|236.79|25
505|2|53|4|510.51|0
505|3|68|6|157.57|20
505|4|7|1|79.24|0
505|5|27|1|24.27|10
505|6|65|6|165.25|5
505|7|12|2|137.61|0
505|8|72|2|57.31|0
506|1|38|6|1260.44|0
506|2|7|1|71.32|10
506|3|3|2|111.52|25
507|1|54|1|657.90|0
507|2|50|1|466.35|10
507|3|66|1|147.27|0
507|4|56|3|674.06|20
507|5|59|4|533.05|15
507|6|27|1|26.97|0
508|1|15|2|77.82|0
508|2|49|2|395.78|0
509|1|57|2|673.44|5
509|2|26|1|53.73|0
509|3|21|3|40.87|0
510|1|2|5|120.91|0
510|2|68|2|167.42|15
510|3|37|2|232.71|20
511|1|26|4|53.73|0
512|1|30|1|36.38|5
512|2|3|1|148.69|0
512|3|59|2|627.12|0
512|4|29|1|11.38|0
513|1|76|1|174.11|5
513|2|80|4|112.72|0
513|3|11|1|201.59|25
514|1|48|5|298.20|0
514|2|2|3|120.91|0
514|3|47|1|496.81|0
514|4|15|2|77.82|0
514|5|19|5|379.68|0
514|6|45|1|83.72|0
514|7|68|2|196.96|0
515|1|4|4|35.50|10
516|1|15|2|77.82|0
517|1|35|1|444.17|10
517|2|71|2|208.93|5
518|1|62|6|362.43|5
518|2|67|1|63.85|0
518|3|18|3|145.19|25
519|1|19|3|379.68|0
519|2|1|5|27.42|0
520|1|38|6|1260.44|0
520|2|75|2|173.63|0
521|1|52|2|105.90|15
521|2|70|1|362.97|0
521|3|12|3|137.61|0
521|4|77|1|62.44|0
521|5|43|1|390.04|0
521|6|14|3|190.57|0
521|7|65|2|173.95|0
521|8|44|1|73.28|0
522|1|11|1|268.79|0
522|2|45|4|83.72|0
522|3|16|1|277.54|0
523|1|33|1|870.84|5
523|2|15|4|66.15|15
523|3|73|1|194.25|0
523|4|54|3|657.90|0
523|5|4|2|33.52|15
524|1|76|1|164.94|10
524|2|53|1|408.41|20
524|3|44|2|73.28|0
524|4|19|1|379.68|0
524|5|63|5|177.97|0
525|1|18|1|193.58|0
525|2|39|5|180.18|0
526|1|6|1|51.68|5
526|2|43|1|351.04|10
526|3|13|1|361.83|0
526|4|76|2|183.27|0
526|5|38|1|1260.44|0
526|6|7|1|79.24|0
527|1|41|1|315.72|0
528|1|69|3|203.22|0
528|2|24|3|21.67|5
529|1|76|1|183.27|0
530|1|64|1|115.62|10
531|1|36|3|450.40|25
531|2|15|1|77.82|0
531|3|69|2|203.22|0
531|4|49|5|375.99|5
532|1|43|1|390.04|0
532|2|45|1|83.72|0
532|3|78|1|42.44|10
532|4|36|3|600.54|0
532|5|53|1|433.93|15
533|1|62|2|305.21|20
534|1|41|1|315.72|0
534|2|68|1|196.96|0
534|3|11|1|255.35|5
534|4|14|2|190.57|0
535|1|60|2|103.17|5
535|2|52|1|93.44|25
535|3|55|2|66.78|0
535|4|21|1|40.87|0
535|5|13|1|325.65|10
536|1|78|1|47.16|0
537|1|41|1|315.72|0
537|2|59|1|627.12|0
538|1|18|1|193.58|0
538|2|5|1|82.16|0
538|3|30|1|32.55|15
538|4|69|3|203.22|0
539|1|44|2|73.28|0
539|2|56|1|842.57|0
539|3|48|2|298.20|0
539|4|23|2|15.70|0
539|5|50|1|518.17|0
540|1|56|1|842.57|0
541|1|41|1|315.72|0
541|2|53|2|459.46|10
542|1|42|1|65.62|0
542|2|77|2|53.07|15
542|3|12|6|137.61|0
543|1|68|3|196.96|0
543|2|3|3|148.69|0
543|3|54|1|657.90|0
543|4|14|1|190.57|0
544|1|7|3|71.32|10
544|2|20|5|45.32|0
545|1|14|6|190.57|0
545|2|7|6|79.24|0
546|1|64|1|128.47|0
546|2|68|1|147.72|25
547|1|27|1|21.58|20
547|2|43|1|292.53|25
548|1|44|2|58.62|20
548|2|67|4|63.85|0
549|1|57|3|708.88|0
550|1|76|1|183.27|0
550|2|72|4|57.31|0
550|3|69|1|193.06|5
551|1|43|1|390.04|0
551|2|77|1|62.44|0
551|3|73|1|184.54|5
552|1|59|3|627.12|0
552|2|58|3|720.71|0
552|3|29|1|11.38|0
553|1|28|2|44.97|0
554|1|32|1|798.02|10
554|2|73|2|194.25|0
555|1|5|6|82.16|0
555|2|77|2|56.20|10
555|3|48|1|253.47|15
555|4|50|1|518.17|0
555|5|68|1|196.96|0
556|1|30|1|30.64|20
557|1|67|1|63.85|0
557|2|8|1|52.69|0
557|3|46|1|264.10|0
557|4|28|1|44.97|0
557|5|74|3|157.11|0
558|1|64|1|122.05|5
559|1|54|3|657.90|0
559|2|27|1|26.97|0
560|1|53|1|510.51|0
560|2|61|3|366.77|0
560|3|66|1|147.27|0
560|4|51|1|383.58|20
561|1|65|4|173.95|0
561|2|30|1|38.30|0
562|1|19|5|379.68|0
562|2|16|2|277.54|0
563|1|43|3|312.03|20
563|2|71|1|219.93|0
564|1|50|2|518.17|0
565|1|50|2|518.17|0
565|2|80|1|90.18|20
565|3|45|1|83.72|0
565|4|74|1|157.11|0
566|1|21|3|40.87|0
566|2|45|1|75.35|10
566|3|62|3|381.51|0
567|1|5|3|82.16|0
567|2|4|1|39.44|0
567|3|59|2|627.12|0
567|4|66|2|147.27|0
568|1|27|2|25.62|5
568|2|50|2|518.17|0
569|1|31|1|572.84|0
569|2|44|1|69.62|5
570|1|2|2|120.91|0
570|2|38|2|1260.44|0
571|1|45|3|83.72|0
572|1|57|3|708.88|0
572|2|78|3|47.16|0
573|1|35|1|493.52|0
573|2|42|3|65.62|0
574|1|12|5|130.73|5
574|2|34|4|1042.04|0
574|3|60|2|108.60|0
575|1|54|1|625.00|5
575|2|37|1|290.89|0
576|1|78|1|47.16|0
576|2|35|2|444.17|10
576|3|67|3|60.66|5
576|4|76|1|183.27|0
576|5|32|3|709.35|20
576|6|72|2|57.31|0
576|7|62|1|381.51|0
576|8|50|6|518.17|0
577|1|41|1|315.72|0
578|1|1|3|27.42|0
578|2|40|5|310.10|0
578|3|27|3|26.97|0
579|1|46|2|250.90|5
580|1|38|1|1197.42|5
580|2|18|1|183.90|5
581|1|43|3|390.04|0
582|1|60|3|108.60|0
582|2|27|2|26.97|0
583|1|32|5|886.69|0
583|2|38|1|1260.44|0
583|3|63|1|177.97|0
583|4|69|1|203.22|0
584|1|29|2|11.38|0
585|1|80|3|112.72|0
585|2|74|6|157.11|0
585|3|7|6|59.43|25
585|4|68|4|196.96|0
585|5|9|2|41.66|0
586|1|48|2|253.47|15
586|2|47|4|447.13|10
586|3|6|2|54.40|0
587|1|35|3|493.52|0
587|2|58|1|648.64|10
587|3|47|2|496.81|0
588|1|39|1|162.16|10
588|2|22|4|35.30|0
588|3|73|1|194.25|0
588|4|49|1|395.78|0
588|5|42|1|55.78|15
588|6|58|2|720.71|0
588|7|53|1|433.93|15
589|1|23|1|15.70|0
589|2|13|1|361.83|0
589|3|24|1|22.81|0
590|1|22|1|35.30|0
590|2|20|2|45.32|0
590|3|60|1|108.60|0
590|4|16|1|222.03|20
591|1|12|4|137.61|0
591|2|14|4|171.51|10
591|3|6|4|51.68|5
592|1|54|2|625.00|5
592|2|21|2|40.87|0
592|3|49|1|336.41|15
593|1|21|3|40.87|0
594|1|54|4|592.11|10
594|2|80|1|101.45|10
594|3|59|5|501.70|20
594|4|45|1|83.72|0
595|1|34|1|1042.04|0
595|2|5|1|82.16|0
596|1|64|1|128.47|0
597|1|51|4|479.47|0
597|2|22|4|33.53|5
598|1|22|3|35.30|0
599|1|35|1|444.17|10
600|1|36|2|450.40|25
600|2|26|1|53.73|0
600|3|57|3|708.88|0
600|4|50|4|440.44|15
600|5|47|6|496.81|0
600|6|7|1|75.28|5
601|1|2|3|114.86|5
601|2|56|5|842.57|0
602|1|68|1|196.96|0
602|2|29|1|11.38|0
603|1|53|2|510.51|0
603|2|29|1|11.38|0
604|1|80|1|95.81|15
604|2|3|1|133.82|10
604|3|68|2|196.96|0
605|1|11|1|268.79|0
606|1|27|1|26.97|0
606|2|80|1|95.81|15
607|1|22|5|35.30|0
608|1|10|3|54.08|0
608|2|15|2|66.15|15
609|1|57|5|708.88|0
609|2|44|2|62.29|15
609|3|20|1|45.32|0
610|1|6|2|51.68|5
610|2|74|2|157.11|0
611|1|65|1|173.95|0
611|2|11|1|268.79|0
611|3|19|1|379.68|0
611|4|4|2|35.50|10
612|1|13|6|307.56|15
612|2|45|1|83.72|0
612|3|34|1|1042.04|0
613|1|67|1|63.85|0
613|2|56|1|842.57|0
614|1|2|1|120.91|0
614|2|46|6|264.10|0
615|1|20|1|45.32|0
615|2|34|2|1042.04|0
615|3|61|1|366.77|0
616|1|76|3|174.11|5
616|2|62|1|381.51|0
616|3|10|2|54.08|0
616|4|68|6|196.96|0
617|1|72|2|57.31|0
617|2|2|1|120.91|0
618|1|2|3|120.91|0
618|2|66|3|110.45|25
618|3|7|1|79.24|0
618|4|6|1|54.40|0
619|1|14|2|190.57|0
619|2|11|1|268.79|0
620|1|76|2|183.27|0
620|2|47|2|422.29|15
620|3|14|6|181.04|5
620|4|40|1|232.57|25
620|5|28|5|44.97|0
621|1|21|1|34.74|15
621|2|73|1|194.25|0
622|1|45|1|75.35|10
623|1|80|1|112.72|0
623|2|57|1|708.88|0
624|1|17|1|304.08|0
625|1|57|2|602.55|15
625|2|41|3|315.72|0
625|3|21|2|40.87|0
625|4|33|1|916.67|0
625|5|44|1|62.29|15
625|6|80|4|112.72|0
626|1|57|1|637.99|10
627|1|47|3|447.13|10
627|2|20|3|38.52|15
627|3|57|1|708.88|0
628|1|56|1|842.57|0
628|2|75|1|173.63|0
628|3|3|1|148.69|0
628|4|62|2|381.51|0
629|1|10|1|48.67|10
630|1|20|2|38.52|15
630|2|59|2|627.12|0
631|1|49|2|395.78|0
632|1|31|1|544.20|5
632|2|80|4|112.72|0
632|3|63|2|169.07|5
633|1|28|6|42.72|5
633|2|31|1|572.84|0
633|3|20|3|45.32|0
633|4|14|2|190.57|0
633|5|70|3|272.23|25
634|1|6|1|46.24|15
634|2|28|2|44.97|0
634|3|48|3|298.20|0
634|4|80|6|112.72|0
634|5|59|1|627.12|0
635|1|25|2|56.61|0
636|1|72|4|57.31|0
637|1|31|5|544.20|5
637|2|26|1|40.30|25
637|3|37|2|290.89|0
637|4|28|6|44.97|0
638|1|31|3|544.20|5
638|2|14|1|181.04|5
639|1|43|2|390.04|0
639|2|9|3|41.66|0
639|3|21|2|38.83|5
639|4|57|2|708.88|0
639|5|65|6|130.46|25
640|1|49|3|395.78|0
640|2|53|1|382.88|25
640|3|14|3|181.04|5
640|4|12|3|103.21|25
641|1|77|1|53.07|15
642|1|67|3|63.85|0
643|1|21|1|40.87|0
644|1|75|4|173.63|0
644|2|71|1|219.93|0
644|3|21|1|40.87|0
644|4|19|1|360.70|5
645|1|71|1|219.93|0
645|2|46|1|237.69|10
646|1|53|1|484.98|5
646|2|34|1|989.94|5
646|3|51|1|431.52|10
646|4|17|1|304.08|0
647|1|65|1|165.25|5
647|2|62|2|381.51|0
647|3|78|1|42.44|10
647|4|10|1|54.08|0
648|1|77|2|59.32|5
648|2|59|6|627.12|0
649|1|80|3|112.72|0
649|2|16|6|277.54|0
650|1|73|2|174.82|10
651|1|56|2|842.57|0
652|1|50|1|414.54|20
653|1|59|2|533.05|15
653|2|73|1|194.25|0
653|3|57|6|708.88|0
653|4|14|1|190.57|0
653|5|15|2|77.82|0
654|1|39|5|180.18|0
655|1|18|3|193.58|0
656|1|54|1|657.90|0
656|2|49|2|395.78|0
656|3|55|2|66.78|0
657|1|67|2|63.85|0
657|2|30|2|38.30|0
657|3|57|2|708.88|0
657|4|56|2|842.57|0
657|5|14|2|190.57|0
657|6|36|3|600.54|0
657|7|70|1|362.97|0
658|1|1|2|21.94|20
659|1|75|1|173.63|0
659|2|55|4|66.78|0
659|3|56|2|716.18|15
660|1|50|1|518.17|0
660|2|15|2|62.26|20
660|3|10|3|45.97|15
660|4|23|3|15.70|0
660|5|56|1|842.57|0
660|6|49|1|336.41|15
661|1|67|1|63.85|0
661|2|42|1|65.62|0
662|1|70|1|362.97|0
662|2|31|1|572.84|0
663|1|75|2|173.63|0
663|2|24|3|19.39|15
664|1|50|3|440.44|15
664|2|73|2|165.11|15
665|1|35|1|444.17|10
665|2|67|3|63.85|0
666|1|30|2|38.30|0
666|2|17|1|243.26|20
666|3|4|2|29.58|25
666|4|14|2|190.57|0
666|5|6|1|54.40|0
667|1|23|1|14.13|10
667|2|54|3|657.90|0
667|3|2|1|120.91|0
667|4|31|2|572.84|0
667|5|79|6|111.71|0
667|6|65|5|165.25|5
668|1|73|1|194.25|0
668|2|56|2|800.44|5
669|1|80|1|107.08|5
669|2|36|2|600.54|0
669|3|44|2|73.28|0
669|4|32|1|798.02|10
670|1|52|1|124.59|0
670|2|77|1|62.44|0
671|1|14|1|142.93|25
671|2|32|1|886.69|0
672|1|47|2|496.81|0
673|1|1|1|27.42|0
673|2|20|2|45.32|0
674|1|78|2|47.16|0
674|2|61|2|366.77|0
674|3|48|3|298.20|0
674|4|77|1|62.44|0
674|5|34|3|1042.04|0
675|1|45|2|83.72|0
675|2|41|3|315.72|0
675|3|25|1|56.61|0
675|4|29|1|11.38|0
675|5|59|2|627.12|0
675|6|57|2|637.99|10
676|1|49|3|336.41|15
676|2|21|3|40.87|0
677|1|18|1|193.58|0
677|2|49|1|395.78|0
678|1|68|2|167.42|15
678|2|60|1|108.60|0
679|1|52|2|112.13|10
679|2|67|2|47.89|25
680|1|59|2|627.12|0
681|1|43|1|390.04|0
681|2|13|2|361.83|0
681|3|62|1|381.51|0
681|4|45|5|83.72|0
682|1|22|2|35.30|0
682|2|36|3|510.46|15
683|1|36|3|450.40|25
683|2|38|2|945.33|25
684|1|71|2|197.94|10
684|2|70|2|362.97|0
685|1|43|2|390.04|0
685|2|48|1|298.20|0
686|1|17|2|304.08|0
686|2|22|1|35.30|0
687|1|56|1|674.06|20
688|1|32|2|753.69|15
688|2|24|4|22.81|0
688|3|5|2|82.16|0
688|4|28|2|38.22|15
688|5|39|1|180.18|0
688|6|18|1|193.58|0
688|7|19|1|379.68|0
689|1|73|1|194.25|0
689|2|47|2|496.81|0
690|1|39|1|180.18|0
690|2|38|2|1071.37|15
690|3|66|1|147.27|0
691|1|53|2|510.51|0
692|1|75|4|173.63|0
692|2|4|5|29.58|25
692|3|5|1|73.94|10
692|4|3|3|118.95|20
692|5|55|1|66.78|0
693|1|76|1|183.27|0
693|2|49|1|296.83|25
694|1|60|2|108.60|0
695|1|32|2|886.69|0
695|2|29|2|11.38|0
695|3|78|1|37.73|20
696|1|45|4|83.72|0
696|2|42|6|65.62|0
696|3|3|3|141.26|5
697|1|3|2|148.69|0
697|2|38|2|1260.44|0
697|3|73|2|155.40|20
698|1|12|2|137.61|0
699|1|32|3|886.69|0
699|2|52|1|124.59|0
700|1|36|4|510.46|15
700|2|43|1|390.04|0
701|1|73|3|184.54|5
701|2|39|1|171.17|5
701|3|31|4|515.56|10
701|4|69|3|203.22|0
702|1|39|3|180.18|0
702|2|2|4|120.91|0
703|1|24|1|21.67|5
703|2|37|2|290.89|0
703|3|47|2|447.13|10
704|1|27|1|26.97|0
704|2|30|1|36.38|5
704|3|10|1|43.26|20
705|1|51|2|479.47|0
705|2|20|3|38.52|15
706|1|34|1|885.73|15
706|2|17|1|228.06|25
707|1|70|1|362.97|0
708|1|22|6|33.53|5
708|2|36|2|570.51|5
